;ID_ANUNCIO;TIPO_IMOVEL;TITULO;QUARTO_INFOS;QTD_QUARTOS;AREA_M2;GARAGEM_INFOS;VAGAS_GARAGEM;BANHEIROS_INFOS;QTD_BANHEIROS;CIDADE;BAIRRO;VALOR_RS;IPTU_RS;CONDOMINIO_RS;DATA_PUBLICACAO;LINK
2052;961625635;Apartamento;Apartamento para venda tem 303 metros  com 3 quartos no Alto do Itaigara - Salvador - Bahi;3 quartos;3.0;303.0;3 vagas de garagem;3.0;5 ou mais banheiros;5.0;Salvador;Itaigara;1500000.0;700.0;2500.0;2023-02-04 21:16;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-tem-303-metros-com-3-quartos-no-alto-do-itaigara-salvador-bahi-961625635
2053;982244806;Apartamento;Apartamento para venda possui 90 m2 com 3 quartos em Dois de Julho - Salvador - BA;3 quartos;3.0;90.0;1 vaga de garagem;1.0;2 banheiros;2.0;Salvador;Dois de Julho;240000.0;59.0;460.0;2023-02-04 21:16;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-possui-90-m2-com-3-quartos-em-dois-de-julho-salvador-ba-982244806
2054;1101009916;Apartamento;Apartamento para venda possui 78 metros quadrados com 2 quartos em Costa Azul - Salvador -;2 quartos;2.0;78.0;1 vaga de garagem;1.0;3 banheiros;3.0;Salvador;Costa Azul;370000.0;103.0;764.0;2023-02-04 21:16;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-possui-78-metros-quadrados-com-2-quartos-em-costa-azul-salvador-1101009916
2055;912023626;Apartamento;SALVADOR - Apartamento Padrão - CAMINHO DAS ÁRVORES;4 quartos;4.0;164.0;3 vagas de garagem;3.0;2 banheiros;2.0;Salvador;Caminho das Árvores;1133000.0;3000.0;1000.0;2023-02-04 21:16;https://ba.olx.com.br/grande-salvador/imoveis/salvador-apartamento-padrao-caminho-das-arvores-912023626
2056;965745610;Apartamento;SALVADOR - Apartamento Padrão - PITUBA;3 quartos;3.0;105.0;2 vagas de garagem;2.0;2 banheiros;2.0;Salvador;Pituba;370000.0;737.0;;2023-02-04 21:16;https://ba.olx.com.br/grande-salvador/imoveis/salvador-apartamento-padrao-pituba-965745610
2057;1007098546;Apartamento;Apartamento para venda possui 77 metros com 3 quartos em Pituba - Salvador - Bahia;3 quartos;3.0;77.0;1 vaga de garagem;1.0;3 banheiros;3.0;Salvador;Pituba;430000.0;1000.0;800.0;2023-02-04 21:16;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-possui-77-metros-com-3-quartos-em-pituba-salvador-bahia-1007098546
2058;988862799;Apartamento;Apartamento para venda tem 92 metros quadrados  privativos, 3 quartos em Pituba - Salvador;3 quartos;3.0;92.0;2 vagas de garagem;2.0;3 banheiros;3.0;Salvador;Pituba;495000.0;130.0;810.0;2023-02-04 21:16;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-tem-92-metros-quadrados-privativos-3-quartos-em-pituba-salvador-988862799
2059;1129232542;Apartamento;Apartamento na Daniel Lisboa em Brotas com 72m²,  3 quartos no Cond. Chácara Suerdick;3 quartos;3.0;72.0;1 vaga de garagem;1.0;2 banheiros;2.0;Salvador;Brotas;335000.0;500.0;570.0;2023-02-04 21:16;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-na-daniel-lisboa-em-brotas-com-72m-3-quartos-no-cond-chacara-suerdick-1129232542
2060;985679422;Apartamento;Apartamento para venda com 175 metros quadrados com 4 quartos em Cidade Jardim - Salvador ;4 quartos;4.0;175.0;3 vagas de garagem;3.0;4 banheiros;4.0;Salvador;Candeal;1350000.0;5260.0;1700.0;2023-02-04 21:16;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-com-175-metros-quadrados-com-4-quartos-em-cidade-jardim-salvador-985679422
2061;1076192266;Apartamento;Vendo Apto 2/4 com suíte e varanda, a um passo da Paia de Jaguaribe;2 quartos;2.0;65.0;1 vaga de garagem;1.0;2 banheiros;2.0;Salvador;Piatã;534799.0;;;2023-02-04 21:15;https://ba.olx.com.br/grande-salvador/imoveis/vendo-apto-2-4-com-suite-e-varanda-a-um-passo-da-paia-de-jaguaribe-1076192266
2062;1133615702;Apartamento;Apartamento para venda com 182 metros quadrados com 3 suítes, vista mar em Barra - Salvado;3 quartos;3.0;182.0;3 vagas de garagem;3.0;5 ou mais banheiros;5.0;Salvador;Barra;1800000.0;444.0;1800.0;2023-02-04 21:14;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-com-182-metros-quadrados-com-3-suites-vista-mar-em-barra-salvado-1133615702
2063;1022891956;Apartamento;Cobertura para Venda em Salvador, Pituba, 4 dormitórios, 3 suítes, 3 banheiros, 2 vagas;4 quartos;4.0;235.0;2 vagas de garagem;2.0;3 banheiros;3.0;Salvador;Pituba;1200000.0;;;2023-02-04 21:14;https://ba.olx.com.br/grande-salvador/imoveis/cobertura-para-venda-em-salvador-pituba-4-dormitorios-3-suites-3-banheiros-2-vagas-1022891956
2064;1022893604;Apartamento;Apartamento para Venda em Salvador, Caminho Das árvores, 3 dormitórios, 1 suíte, 2 banheir;3 quartos;3.0;130.0;3 vagas de garagem;3.0;2 banheiros;2.0;Salvador;Caminho das Árvores;750000.0;233.0;1560.0;2023-02-04 21:14;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-em-salvador-caminho-das-arvores-3-dormitorios-1-suite-2-banheir-1022893604
2065;1034926785;Apartamento;APARTAMENTO RESIDENCIAL em SALVADOR - BA, CANDEAL;3 quartos;3.0;100.0;1 vaga de garagem;1.0;3 banheiros;3.0;Salvador;Candeal;330000.0;110.0;1200.0;2023-02-04 21:14;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-residencial-em-salvador-ba-candeal-1034926785
2066;982464827;Apartamento;Apartamento para venda tem 116 metros quadrados com 3 quartos em Pituba - Salvador - BA;3 quartos;3.0;116.0;1 vaga de garagem;1.0;3 banheiros;3.0;Salvador;Pituba;460000.0;117.0;850.0;2023-02-04 21:14;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-tem-116-metros-quadrados-com-3-quartos-em-pituba-salvador-ba-982464827
2067;1119888869;Apartamento;Apartamento para Venda em Salvador, Horto Florestal, 3 dormitórios, 3 suítes, 6 banheiros,;3 quartos;3.0;156.0;3 vagas de garagem;3.0;5 ou mais banheiros;5.0;Salvador;Brotas;1390000.0;2446.0;1155.0;2023-02-04 21:14;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-em-salvador-horto-florestal-3-dormitorios-3-suites-6-banheiros-1119888869
2068;1104107499;Apartamento;Lançamento Sublime Horto House Apartamentos todos com Piscina Na Varanda no Horto Floresta;4 quartos;4.0;269.0;4 vagas de garagem;4.0;5 ou mais banheiros;5.0;Salvador;Horto Florestal;3027330.0;1.0;1.0;2023-02-04 21:14;https://ba.olx.com.br/grande-salvador/imoveis/lancamento-sublime-horto-house-apartamentos-todos-com-piscina-na-varanda-no-horto-floresta-1104107499
2069;996510704;Apartamento;APARTAMENTO RESIDENCIAL em SALVADOR - BA, ARMAÇÃO;3 quartos;3.0;126.0;1 vaga de garagem;1.0;1 banheiro;1.0;Salvador;Armação;430000.0;580.0;725.0;2023-02-04 21:14;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-residencial-em-salvador-ba-armacao-996510704
2070;1109734230;Apartamento;Apartamento à Venda de 2 Quartos, 60m² em Patamares,  Salvador/ BA.;2 quartos;2.0;60.0;;;2 banheiros;2.0;Salvador;Patamares;450000.0;50.0;635.0;2023-02-04 21:14;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-a-venda-de-2-quartos-60m-em-patamares-salvador-ba-1109734230
2071;1072777096;Apartamento;Oportunidade com excelente localização 2/4 em Nova Brasília!;2 quartos;2.0;43.0;1 vaga de garagem;1.0;1 banheiro;1.0;Salvador;Nova Brasília;133000.0;161.0;216.0;2023-02-04 21:14;https://ba.olx.com.br/grande-salvador/imoveis/oportunidade-com-excelente-localizacao-2-4-em-nova-brasilia-1072777096
2072;1142983873;Apartamento;Mansão Rive Gauche - 3/4 - 2 suítes - Dependência - Varanda - Nascente - 110m²;3 quartos;3.0;110.0;2 vagas de garagem;2.0;4 banheiros;4.0;Salvador;Pituba;635007.0;;;2023-02-04 21:14;https://ba.olx.com.br/grande-salvador/imoveis/mansao-rive-gauche-3-4-2-suites-dependencia-varanda-nascente-110m-1142983873
2073;1117944652;Apartamento;Apartamento com 2/4 em Brotas na Dom João VI  - Salvador - BA;2 quartos;2.0;52.0;1 vaga de garagem;1.0;1 banheiro;1.0;Salvador;Brotas;160000.0;;130.0;2023-02-04 21:14;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-com-2-4-em-brotas-na-dom-joao-vi-salvador-ba-1117944652
2074;1128899937;Apartamento;Apartamento com 2/4 próximo ao Caminho de Areia;2 quartos;2.0;35.0;;;1 banheiro;1.0;Salvador;Caminho de Areia;75000.0;;;2023-02-04 21:14;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-com-2-4-proximo-ao-caminho-de-areia-1128899937
2075;1125802449;Apartamento;3 suítes Horto Bela Vista 143m, nascente, armários, decoradíssimo!!;3 quartos;3.0;143.0;3 vagas de garagem;3.0;5 ou mais banheiros;5.0;Salvador;Horto Bela Vista;1300000.0;225.0;870.0;2023-02-04 21:14;https://ba.olx.com.br/grande-salvador/imoveis/3-suites-horto-bela-vista-143m-nascente-armarios-decoradissimo-1125802449
2076;1007848675;Apartamento;3 Suites 134m2,  no Greenville Ludco - Patamares;3 quartos;3.0;134.0;2 vagas de garagem;2.0;3 banheiros;3.0;Salvador;Patamares;1150000.0;523.0;;2023-02-04 21:13;https://ba.olx.com.br/grande-salvador/imoveis/3-suites-134m2-no-greenville-ludco-patamares-1007848675
2077;1096759836;Apartamento;Casa com 3/4 em PIATÃ- Próximo da praia;3 quartos;3.0;120.0;;;2 banheiros;2.0;Salvador;Piatã;599999.0;50.0;;2023-02-04 21:13;https://ba.olx.com.br/grande-salvador/imoveis/casa-com-3-4-em-piata-proximo-da-praia-1096759836
2078;1068835800;Apartamento;Fino Acabamento Apartamento 2/4 no Horto Florestal;2 quartos;2.0;77.0;1 vaga de garagem;1.0;3 banheiros;3.0;Salvador;Horto Florestal;435000.0;1500.0;;2023-02-04 21:12;https://ba.olx.com.br/grande-salvador/imoveis/fino-acabamento-apartamento-2-4-no-horto-florestal-1068835800
2079;1119440321;Apartamento;Lindíssimo apartamento 3/4 sendo uma suíte em condomínio clube em Piatã;3 quartos;3.0;82.0;1 vaga de garagem;1.0;2 banheiros;2.0;Salvador;Piatã;420000.0;730.0;;2023-02-04 21:12;https://ba.olx.com.br/grande-salvador/imoveis/lindissimo-apartamento-3-4-sendo-uma-suite-em-condominio-clube-em-piata-1119440321
2080;1142983480;Apartamento;Excelente  Localização, Próximo ao G. Barbosa, Imóvel Amplo, Varanda, Garagem Coberta.;2 quartos;2.0;75.0;1 vaga de garagem;1.0;2 banheiros;2.0;Salvador;Costa Azul;330000.0;;1000.0;2023-02-04 21:12;https://ba.olx.com.br/grande-salvador/imoveis/excelente-localizacao-proximo-ao-g-barbosa-imovel-amplo-varanda-garagem-coberta-1142983480
2081;1142983399;Apartamento;Excelente apartamento;2 quartos;2.0;78.0;;;1 banheiro;1.0;Salvador;Costa Azul;150000.0;;;2023-02-04 21:11;https://ba.olx.com.br/grande-salvador/imoveis/excelente-apartamento-1142983399
2082;1142983395;Apartamento;Portal de Ondina - Cobertura duplex - 3/4 - 2 suíte - Piscina - Dependência - 317m²;3 quartos;3.0;317.0;3 vagas de garagem;3.0;4 banheiros;4.0;Salvador;Ondina;1150007.0;;;2023-02-04 21:11;https://ba.olx.com.br/grande-salvador/imoveis/portal-de-ondina-cobertura-duplex-3-4-2-suite-piscina-dependencia-317m-1142983395
2083;1142983370;Apartamento;Volare Imbuí - 2 quartos - Suíte - Vista mar - Varanda - 1 vaga - 65m²;2 quartos;2.0;65.0;1 vaga de garagem;1.0;2 banheiros;2.0;Salvador;Imbuí;415007.0;;;2023-02-04 21:11;https://ba.olx.com.br/grande-salvador/imoveis/volare-imbui-2-quartos-suite-vista-mar-varanda-1-vaga-65m-1142983370
2084;1073677494;Apartamento;Apartamento com 3 Quartos à venda, 78 m² - Candeal - Salvador/BA;3 quartos;3.0;79.0;2 vagas de garagem;2.0;3 banheiros;3.0;Salvador;Candeal;460000.0;220.0;785.0;2023-02-04 21:11;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-com-3-quartos-a-venda-78-m-candeal-salvador-ba-1073677494
2085;1049247736;Apartamento;HORTO FLORESTAL  4  QUARTOS, todos suites !  Salvador/BA;4 quartos;4.0;366.0;5 ou mais vagas de garagem;5.0;5 ou mais banheiros;5.0;Salvador;Candeal;4955000.0;962.0;3520.0;2023-02-04 21:11;https://ba.olx.com.br/grande-salvador/imoveis/horto-florestal-4-quartos-todos-suites-salvador-ba-1049247736
2086;1139159887;Apartamento;3/4, Pituba, Amplo, Nascente, Perto de Td, R$ 339.999;3 quartos;3.0;97.0;2 vagas de garagem;2.0;2 banheiros;2.0;Salvador;Pituba;339999.0;;;2023-02-04 21:10;https://ba.olx.com.br/grande-salvador/imoveis/3-4-pituba-amplo-nascente-perto-de-td-r-339-999-1139159887
2087;1142983229;Apartamento;Costa do Atlântico - Casa - 4/4 - 2 suítes - Varanda - Área gourmet - 3 vagas - 124m²;4 quartos;4.0;124.0;3 vagas de garagem;3.0;4 banheiros;4.0;Salvador;Stella Maris;1050007.0;;;2023-02-04 21:10;https://ba.olx.com.br/grande-salvador/imoveis/costa-do-atlantico-casa-4-4-2-suites-varanda-area-gourmet-3-vagas-124m-1142983229
2088;1000071463;Apartamento;BELISSIMO apartamento no Villagio Panamby Horto Florestal, 4 SUÍTES, 4 VAGAS, andar alto, ;4 quartos;4.0;235.0;4 vagas de garagem;4.0;4 banheiros;4.0;Salvador;Brotas;2400000.0;;;2023-02-04 21:10;https://ba.olx.com.br/grande-salvador/imoveis/belissimo-apartamento-no-villagio-panamby-horto-florestal-4-suites-4-vagas-andar-alto-1000071463
2089;1078841904;Apartamento;Maravilhoso repasse no Monvert Odebrecht, 285m², 4 suítes, depósito, permite animais, 4 ou;4 quartos;4.0;285.0;5 ou mais vagas de garagem;5.0;4 banheiros;4.0;Salvador;Horto Florestal;3900000.0;;;2023-02-04 21:10;https://ba.olx.com.br/grande-salvador/imoveis/maravilhoso-repasse-no-monvert-odebrecht-285m-4-suites-deposito-permite-animais-4-ou-1078841904
2090;954672798;Apartamento;Cobertura para venda possui 400 metros quadrados com 4 quartos em Barra - Salvador - Bahia;4 quartos;4.0;400.0;3 vagas de garagem;3.0;5 ou mais banheiros;5.0;Salvador;Barra;2000000.0;636.0;1300.0;2023-02-04 21:10;https://ba.olx.com.br/grande-salvador/imoveis/cobertura-para-venda-possui-400-metros-quadrados-com-4-quartos-em-barra-salvador-bahia-954672798
2091;1112590025;Apartamento;Apartamento para venda possui 77 metros quadrados com 2 quartos em Canela - Salvador - BA;2 quartos;2.0;77.0;2 vagas de garagem;2.0;2 banheiros;2.0;Salvador;Canela;725000.0;;;2023-02-04 21:10;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-possui-77-metros-quadrados-com-2-quartos-em-canela-salvador-ba-1112590025
2092;1104560744;Apartamento;Apartamento para venda com 3 suítes e 2 vagas na garagem em 133m² - Horto essence - Horto ;3 quartos;3.0;114.0;2 vagas de garagem;2.0;5 ou mais banheiros;5.0;Salvador;Horto Florestal;1100000.0;1.0;1.0;2023-02-04 21:10;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-com-3-suites-e-2-vagas-na-garagem-em-133m-horto-essence-horto-1104560744
2093;1107040011;Apartamento;Beach Class Jaguaribe - Apartamentos de 1 e 2 quartos no melhor de Jaguaribe;1 quarto;1.0;40.0;1 vaga de garagem;1.0;1 banheiro;1.0;Salvador;Jaguaribe;339000.0;1.0;1.0;2023-02-04 21:10;https://ba.olx.com.br/grande-salvador/imoveis/beach-class-jaguaribe-apartamentos-de-1-e-2-quartos-no-melhor-de-jaguaribe-1107040011
2094;994696353;Apartamento;Apartamento decorado vista pro mar.;1 quarto;1.0;102.0;2 vagas de garagem;2.0;2 banheiros;2.0;Salvador;Barra;1600000.0;;1400.0;2023-02-04 21:10;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-decorado-vista-pro-mar-994696353
2095;1116073114;Apartamento;Etco Greenville - Patamares,  2 quartos, nascente, vista mar, com armários;2 quartos;2.0;134.0;2 vagas de garagem;2.0;3 banheiros;3.0;Salvador;Patamares;1420000.0;2400.0;898.0;2023-02-04 21:10;https://ba.olx.com.br/grande-salvador/imoveis/etco-greenville-patamares-2-quartos-nascente-vista-mar-com-armarios-1116073114
2096;1018186308;Apartamento;Ótimo e bem localizado 2 quartos mais dependência - Brotas, Acupe;2 quartos;2.0;80.0;1 vaga de garagem;1.0;2 banheiros;2.0;Salvador;Acupe de Brotas;250000.0;500.0;420.0;2023-02-04 21:09;https://ba.olx.com.br/grande-salvador/imoveis/otimo-e-bem-localizado-2-quartos-mais-dependencia-brotas-acupe-1018186308
2097;989657057;Apartamento;Apartamento com 2 dormitórios à venda, 43 m² por R$ 150.000,00 - São Marcos - Salvador/BA;2 quartos;2.0;43.0;2 vagas de garagem;2.0;1 banheiro;1.0;Salvador;São Marcos;150000.0;;70.0;2023-02-04 21:08;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-com-2-dormitorios-a-venda-43-m-por-r-150-000-00-sao-marcos-salvador-ba-989657057
2098;919753107;Apartamento;Apartamento no Cidade Jardim, Condomínio Edifício Mansão Érico Verissimo - Área Imobiliári;4 quartos;4.0;174.0;3 vagas de garagem;3.0;5 ou mais banheiros;5.0;Salvador;Candeal;935000.0;4194.0;1434.0;2023-02-04 21:08;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-no-cidade-jardim-condominio-edificio-mansao-erico-verissimo-area-imobiliari-919753107
2099;1090987680;Apartamento;Apartamento para Venda em Salvador, Pituba, 3 dormitórios, 1 suíte, 3 banheiros, 2 vagas;3 quartos;3.0;92.0;2 vagas de garagem;2.0;3 banheiros;3.0;Salvador;Pituba;519000.0;;1200.0;2023-02-04 21:08;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-em-salvador-pituba-3-dormitorios-1-suite-3-banheiros-2-vagas-1090987680
2100;1142982824;Apartamento;Villa Suíça - 2 quartos - Suíte - Andar alto - Varanda - 2 vagas - Armários - 80m²;2 quartos;2.0;80.0;2 vagas de garagem;2.0;3 banheiros;3.0;Salvador;Pituba;580007.0;;;2023-02-04 21:07;https://ba.olx.com.br/grande-salvador/imoveis/villa-suica-2-quartos-suite-andar-alto-varanda-2-vagas-armarios-80m-1142982824
2101;1066786182;Apartamento;Apartamento a venda, 3/4, 136m², Armação, Salvador/BA.;4 quartos;4.0;136.0;2 vagas de garagem;2.0;4 banheiros;4.0;Salvador;Armação;890000.0;95.0;1100.0;2023-02-04 21:07;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-a-venda-3-4-136m-armacao-salvador-ba-1066786182
2102;1012843739;Apartamento;Salvador - Apartamento Padrão - Vitoria;4 quartos;4.0;306.0;4 vagas de garagem;4.0;5 ou mais banheiros;5.0;Salvador;Campo Grande;6000000.0;9195.0;;2023-02-04 21:07;https://ba.olx.com.br/grande-salvador/imoveis/salvador-apartamento-padrao-vitoria-1012843739
2103;880528863;Apartamento;Salvador - Apartamento Padrão - Armacao;3 quartos;3.0;105.0;2 vagas de garagem;2.0;4 banheiros;4.0;Salvador;Armação;760000.0;140.0;;2023-02-04 21:07;https://ba.olx.com.br/grande-salvador/imoveis/salvador-apartamento-padrao-armacao-880528863
2104;1086676109;Apartamento;Apartamento para Venda em Salvador, Armação, 3 dormitórios, 3 suítes, 4 banheiros, 3 vagas;3 quartos;3.0;233.0;3 vagas de garagem;3.0;4 banheiros;4.0;Salvador;Armação;1950000.0;3546.0;2120.0;2023-02-04 21:07;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-em-salvador-armacao-3-dormitorios-3-suites-4-banheiros-3-vagas-1086676109
2105;1120928626;Apartamento;Apartamento para venda possui 66 metros quadrados com 3 quartos em Cabula VI - Salvador - ;3 quartos;3.0;66.0;2 vagas de garagem;2.0;2 banheiros;2.0;Salvador;Cabula VI;230000.0;284.0;200.0;2023-02-04 21:07;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-possui-66-metros-quadrados-com-3-quartos-em-cabula-vi-salvador-1120928626
2106;1132328995;Apartamento;Apartamento para Venda em Salvador, Stiep, 3 dormitórios, 1 suíte, 2 banheiros, 2 vagas;3 quartos;3.0;83.0;2 vagas de garagem;2.0;2 banheiros;2.0;Salvador;Stiep;530000.0;160.0;670.0;2023-02-04 21:07;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-em-salvador-stiep-3-dormitorios-1-suite-2-banheiros-2-vagas-1132328995
2107;989262317;Apartamento;Apartamento para venda possui 60 metros quadrados com 2 quartos em Dois de Julho - Salvado;2 quartos;2.0;60.0;;;1 banheiro;1.0;Salvador;Dois de Julho;250000.0;400.0;600.0;2023-02-04 21:06;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-possui-60-metros-quadrados-com-2-quartos-em-dois-de-julho-salvado-989262317
2108;985499579;Apartamento;Apartamento para venda possui 100 metros quadrados com 3 quartos;3 quartos;3.0;100.0;2 vagas de garagem;2.0;3 banheiros;3.0;Salvador;Horto Bela Vista;740000.0;2000.0;;2023-02-04 21:06;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-possui-100-metros-quadrados-com-3-quartos-985499579
2109;1071327830;Apartamento;Duetto Barra 2 suítes Nascente R$ 990.000,00;2 quartos;2.0;85.0;2 vagas de garagem;2.0;3 banheiros;3.0;Salvador;Barra;990000.0;;;2023-02-04 21:06;https://ba.olx.com.br/grande-salvador/imoveis/duetto-barra-2-suites-nascente-r-990-000-00-1071327830
2110;1035331807;Apartamento;Apartamento para venda no Horto Florestal  Salvador - Ba;4 quartos;4.0;236.0;4 vagas de garagem;4.0;5 ou mais banheiros;5.0;Salvador;Horto Florestal;2480000.0;7000.0;3000.0;2023-02-04 21:06;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-no-horto-florestal-salvador-ba-1035331807
2111;1016162754;Apartamento;Condomínio Parque das Chácaras, Ed. Baitatá, 02 quartos com dependência, nascente, garagem;3 quartos;3.0;68.0;2 vagas de garagem;2.0;2 banheiros;2.0;Salvador;Brotas;260000.0;652.0;437.0;2023-02-04 21:06;https://ba.olx.com.br/grande-salvador/imoveis/condominio-parque-das-chacaras-ed-baitata-02-quartos-com-dependencia-nascente-garagem-1016162754
2112;1102254154;Apartamento;Apartamento para Venda em Salvador, Pituba, 4 dormitórios, 1 suíte, 3 banheiros, 2 vagas;4 quartos;4.0;151.0;2 vagas de garagem;2.0;3 banheiros;3.0;Salvador;Pituba;790000.0;;1867.0;2023-02-04 21:05;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-em-salvador-pituba-4-dormitorios-1-suite-3-banheiros-2-vagas-1102254154
2113;1020324596;Apartamento;Vendo 3/4 Pituba;3 quartos;3.0;100.0;2 vagas de garagem;2.0;3 banheiros;3.0;Salvador;Pituba;530000.0;;750.0;2023-02-04 21:05;https://ba.olx.com.br/grande-salvador/imoveis/vendo-3-4-pituba-1020324596
2114;1018214616;Apartamento;Apartamento com 78m2, 3/4 sendo e suítes, varanda no  Stiep - Salvador - BA;3 quartos;3.0;78.0;1 vaga de garagem;1.0;2 banheiros;2.0;Salvador;Stiep;450000.0;180.0;740.0;2023-02-04 21:03;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-com-78m2-3-4-sendo-e-suites-varanda-no-stiep-salvador-ba-1018214616
2115;1056780107;Apartamento;SALVADOR - Apartamento Padrão - CAMPO GRANDE;4 quartos;4.0;265.0;2 vagas de garagem;2.0;3 banheiros;3.0;Salvador;Campo Grande;980000.0;295.0;1050.0;2023-02-04 21:03;https://ba.olx.com.br/grande-salvador/imoveis/salvador-apartamento-padrao-campo-grande-1056780107
2116;979869526;Apartamento;SALVADOR - Apartamento Padrão - POLITEAMA;2 quartos;2.0;58.0;2 vagas de garagem;2.0;1 banheiro;1.0;Salvador;Politeama;290000.0;40.0;390.0;2023-02-04 21:03;https://ba.olx.com.br/grande-salvador/imoveis/salvador-apartamento-padrao-politeama-979869526
2117;1142982238;Apartamento;Francisco Jorge - 2 quartos - Suíte - Armários - Varanda - 2 vagas - 50m²;2 quartos;2.0;50.0;2 vagas de garagem;2.0;2 banheiros;2.0;Salvador;Pernambués;400007.0;;;2023-02-04 21:03;https://ba.olx.com.br/grande-salvador/imoveis/francisco-jorge-2-quartos-suite-armarios-varanda-2-vagas-50m-1142982238
2118;996482364;Apartamento;Apartamento  1/4 com dependência em Nazaré R$ 185.000,00;1 quarto;1.0;63.0;1 vaga de garagem;1.0;2 banheiros;2.0;Salvador;Nazaré;185000.0;;500.0;2023-02-04 21:03;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-1-4-com-dependencia-em-nazare-r-185-000-00-996482364
2119;992450538;Apartamento;Cobertura à Venda em Salvador Pituba , 4/4, suítes, vista mar espetacular, 3 vagas;4 quartos;4.0;551.0;3 vagas de garagem;3.0;5 ou mais banheiros;5.0;Salvador;Pituba;2400000.0;800.0;3000.0;2023-02-04 21:03;https://ba.olx.com.br/grande-salvador/imoveis/cobertura-a-venda-em-salvador-pituba-4-4-suites-vista-mar-espetacular-3-vagas-992450538
2120;1112425380;Apartamento;Apartamento de 3/4 com suíte no Itaigara;3 quartos;3.0;120.0;;;2 banheiros;2.0;Salvador;Pituba;625000.0;1549.0;830.0;2023-02-04 21:03;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-de-3-4-com-suite-no-itaigara-1112425380
2121;935650162;Apartamento;SALVADOR - Apartamento Padrão - HORTO FLORESTAL;4 quartos;4.0;321.0;4 vagas de garagem;4.0;5 ou mais banheiros;5.0;Salvador;Horto Florestal;2000000.0;4735.0;2890.0;2023-02-04 21:02;https://ba.olx.com.br/grande-salvador/imoveis/salvador-apartamento-padrao-horto-florestal-935650162
2122;1137342188;Apartamento;Apartamento para venda com 67 metros quadrados com 2 quartos em Matatu - Salvador - BA;2 quartos;2.0;67.0;1 vaga de garagem;1.0;2 banheiros;2.0;Salvador;Matatu;330000.0;150.0;550.0;2023-02-04 21:01;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-com-67-metros-quadrados-com-2-quartos-em-matatu-salvador-ba-1137342188
2123;1132486078;Apartamento;Apartamento para venda com 48 metros quadrados com 2 quartos em Saboeiro - Salvador - Bahi;2 quartos;2.0;48.0;;;1 banheiro;1.0;Salvador;Saboeiro;120000.0;50.0;150.0;2023-02-04 21:01;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-com-48-metros-quadrados-com-2-quartos-em-saboeiro-salvador-bahi-1132486078
2124;994257838;Apartamento;Apartamento 4 quartos no Jardim Apipema com Porteira Fechada !!;4 quartos;4.0;180.0;3 vagas de garagem;3.0;4 banheiros;4.0;Salvador;Jardim Apipema;1450000.0;4400.0;1500.0;2023-02-04 21:01;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-4-quartos-no-jardim-apipema-com-porteira-fechada-994257838
2125;1002551393;Apartamento;Apartamento 4/4 na Graça !!;4 quartos;4.0;157.0;5 ou mais vagas de garagem;5.0;5 ou mais banheiros;5.0;Salvador;Graça;1600000.0;;1000.0;2023-02-04 21:01;https://ba.olx.com.br/grande-salvador/imoveis/apartamento-4-4-na-graca-1002551393
