,ID_ANUNCIO,TIPO_IMOVEL,TITULO,QTD_QUARTOS,AREA_M2,VAGAS_GARAGEM,QTD_BANHEIROS,CIDADE,BAIRRO,VALOR_RS,IPTU_RS,CONDOMINIO_RS,DATA_PUBLICACAO,LINK
1892,951621914,Casa,Casa no Centro de Salvador,2.0,90.0,,2.0,Salvador,Saúde,149990.0,30.0,,2023-02-05 07:44,https://ba.olx.com.br/grande-salvador/imoveis/casa-no-centro-de-salvador-951621914
1893,1004714569,Casa,Casa Triplex na Saúde,2.0,120.0,,3.0,Salvador,Saúde,150000.0,25.0,,2023-02-05 07:44,https://ba.olx.com.br/grande-salvador/imoveis/casa-triplex-na-saude-1004714569
1894,1143047188,Casa,CASA FÁCIL ACESSO FRENTE DE RUA LAJE LIVRE,2.0,95.0,1.0,1.0,Salvador,Tancredo Neves,70000.0,,,2023-02-05 07:35,https://ba.olx.com.br/grande-salvador/imoveis/casa-facil-acesso-frente-de-rua-laje-livre-1143047188
1895,1117731301,Apartamento,Oportunidade: vendo apto 2/4 Cidade Nova Aceita proposta ,2.0,59.0,,1.0,Salvador,Cidade Nova,98000.0,,120.0,2023-02-05 07:34,https://ba.olx.com.br/grande-salvador/imoveis/oportunidade-vendo-apto-2-4-cidade-nova-aceita-proposta-1117731301
1896,1143046973,Apartamento,Lindo apartamento,2.0,85.0,,1.0,Salvador,Pituba,200000.0,,,2023-02-05 07:33,https://ba.olx.com.br/grande-salvador/imoveis/lindo-apartamento-1143046973
1897,1143046890,Apartamento,Vendo excelente apt,2.0,88.0,,1.0,Salvador,Rio Vermelho,170000.0,,,2023-02-05 07:32,https://ba.olx.com.br/grande-salvador/imoveis/vendo-excelente-apt-1143046890
1898,1143045974,Apartamento,Apartamento 3/4 Na Barra Com Varanda Bem Localizado Oportunidade Única,3.0,114.0,1.0,3.0,Salvador,Barra,450000.0,1535.0,1200.0,2023-02-05 07:21,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-3-4-na-barra-com-varanda-bem-localizado-oportunidade-unica-1143045974
1899,1143045790,Apartamento,"Apartamento Residencial em Salvador - BA, Pituaçu",3.0,77.0,1.0,3.0,Salvador,Pituaçu,590000.0,90.0,495.0,2023-02-05 07:19,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-residencial-em-salvador-ba-pituacu-1143045790
1900,1143043876,Casa,Casa à venda no bairro Alphaville II - Salvador/BA,4.0,350.0,4.0,5.0,Salvador,Alphaville II,3250000.0,6600.0,1100.0,2023-02-05 07:05,https://ba.olx.com.br/grande-salvador/imoveis/casa-a-venda-no-bairro-alphaville-ii-salvador-ba-1143043876
1901,1143041936,Casa,Casa pra vender ,1.0,,,1.0,Salvador,Itapuã,70000.0,,,2023-02-05 06:45,https://ba.olx.com.br/grande-salvador/imoveis/casa-pra-vender-1143041936
1902,1143041920,Casa,CASA FÁCIL ACESSO FRENTE DE RUA LAJE LIVRE,2.0,100.0,1.0,2.0,Salvador,Castelo Branco,200000.0,,,2023-02-05 06:44,https://ba.olx.com.br/grande-salvador/imoveis/casa-facil-acesso-frente-de-rua-laje-livre-1143041920
1903,1143040952,Casa,CASA A VENDA FRENTE DE RUA LAJE LIVRE FÁCIL ACESSO,2.0,100.0,1.0,1.0,Salvador,Stella Maris,265000.0,,,2023-02-05 06:35,https://ba.olx.com.br/grande-salvador/imoveis/casa-a-venda-frente-de-rua-laje-livre-facil-acesso-1143040952
1904,1143040430,Casa,CASA FÁCIL ACESSO FRENTE DE RUA LAJE LIVRE,2.0,100.0,1.0,1.0,Salvador,Castelo Branco,140000.0,,,2023-02-05 06:30,https://ba.olx.com.br/grande-salvador/imoveis/casa-facil-acesso-frente-de-rua-laje-livre-1143040430
1905,1143040213,Casa,CASA CONDOMÍNIO FRENTE DE RUA FÁCIL ACESSO LAJE LIVRE COM PICINA,2.0,100.0,1.0,1.0,Salvador,Barbalho,300000.0,,300.0,2023-02-05 06:28,https://ba.olx.com.br/grande-salvador/imoveis/casa-condominio-frente-de-rua-facil-acesso-laje-livre-com-picina-1143040213
1906,1143040080,Casa,Casa à venda com 88m² no Jardim Federação próxima das Universidades.,2.0,88.0,1.0,1.0,Salvador,Federação,200000.0,46.0,120.0,2023-02-05 06:27,https://ba.olx.com.br/grande-salvador/imoveis/casa-a-venda-com-88m-no-jardim-federacao-proxima-das-universidades-1143040080
1907,1143038887,Casa,CASA FÁCIL ACESSO FRENTE DE RUA LAJE LIVRE,2.0,90.0,1.0,1.0,Salvador,Barbalho,85000.0,,,2023-02-05 06:14,https://ba.olx.com.br/grande-salvador/imoveis/casa-facil-acesso-frente-de-rua-laje-livre-1143038887
1908,1143030495,Casa,CASA FÁCIL ACESSO FRENTE DE RUA LAJE LIVRE,2.0,100.0,1.0,1.0,Salvador,Barbalho,160000.0,,,2023-02-05 05:51,https://ba.olx.com.br/grande-salvador/imoveis/casa-facil-acesso-frente-de-rua-laje-livre-1143030495
1909,1143030490,Casa,CASA FÁCIL ACESSO FRENTE DE RUA LAJE LIVRE,2.0,100.0,1.0,1.0,Salvador,Itapuã,190000.0,,,2023-02-05 05:51,https://ba.olx.com.br/grande-salvador/imoveis/casa-facil-acesso-frente-de-rua-laje-livre-1143030490
1910,1143030305,Apartamento,APARTAMENTO A VENDA FRENTE DE RUA FÁCIL ACESSO,2.0,80.0,1.0,1.0,Salvador,Imbuí,190000.0,,250.0,2023-02-05 05:46,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-a-venda-frente-de-rua-facil-acesso-1143030305
1911,1143030189,Casa,CASA FÁCIL ACESSO FRENTE DE RUA LAJE LIVRE!,2.0,100.0,1.0,1.0,Salvador,Itapuã,165000.0,,,2023-02-05 05:46,https://ba.olx.com.br/grande-salvador/imoveis/casa-facil-acesso-frente-de-rua-laje-livre-1143030189
1912,1143029738,Apartamento,APARTAMENTO A VENDA FRENTE DE RUA FÁCIL ACESSO,2.0,100.0,1.0,1.0,Salvador,Barra,200000.0,,200.0,2023-02-05 05:40,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-a-venda-frente-de-rua-facil-acesso-1143029738
1913,1143028830,Apartamento,APARTAMENTO A VENDA FRENTE DE RUA FÁCIL ACESSO,2.0,85.0,1.0,1.0,Salvador,Paralela,260000.0,,200.0,2023-02-05 05:31,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-a-venda-frente-de-rua-facil-acesso-1143028830
1914,1143028586,Casa,Casa muito boa a venda  em Periperi - Salvador - BA,3.0,90.0,,2.0,Salvador,Periperi,150000.0,,,2023-02-05 05:28,https://ba.olx.com.br/grande-salvador/imoveis/casa-muito-boa-a-venda-em-periperi-salvador-ba-1143028586
1915,1143028216,Apartamento,APARTAMENTO A VENDA FRENTE DE RUA LAJE LIVRE,2.0,95.0,1.0,1.0,Salvador,Barbalho,100000.0,,50.0,2023-02-05 05:25,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-a-venda-frente-de-rua-laje-livre-1143028216
1916,1143027765,Apartamento,APARTAMENTO FÁCIL ACESSO FRENTE DE RUA,3.0,95.0,1.0,2.0,Salvador,Pituba,300000.0,,340.0,2023-02-05 05:13,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-facil-acesso-frente-de-rua-1143027765
1917,1143027737,Apartamento,"Edifício Villa Francesa 2 Quartos, podendo ser revertido para 3, 80 m², armários, 2 vagas,",2.0,80.0,2.0,3.0,Salvador,Pituba,655100.0,640.0,120.0,2023-02-05 05:12,https://ba.olx.com.br/grande-salvador/imoveis/edificio-villa-francesa-2-quartos-podendo-ser-revertido-para-3-80-m-armarios-2-vagas-1143027737
1918,1143027389,Casa,CASA FÁCIL ACESSO FRENTE DE RUA LAJE LIVRE!,2.0,100.0,1.0,1.0,Salvador,Jardim das Margaridas,189000.0,,,2023-02-05 05:04,https://ba.olx.com.br/grande-salvador/imoveis/casa-facil-acesso-frente-de-rua-laje-livre-1143027389
1919,1143026769,Apartamento,APARTAMENTO A VENDA FRENTE DE RUA FÁCIL ACESSO!,2.0,90.0,1.0,2.0,Salvador,Imbuí,290000.0,,300.0,2023-02-05 04:46,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-a-venda-frente-de-rua-facil-acesso-1143026769
1920,1143026724,Casa,Vendo casa Paripe ,3.0,90.0,,,Salvador,Paripe,115000.0,,,2023-02-05 04:43,https://ba.olx.com.br/grande-salvador/imoveis/vendo-casa-paripe-1143026724
1921,1143026482,Apartamento,APARTAMENTO A VENDA FRENTE DE RUA FÁCIL ACESSO!,2.0,86.0,1.0,1.0,Salvador,Paralela,285000.0,,269.0,2023-02-05 04:36,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-a-venda-frente-de-rua-facil-acesso-1143026482
1922,1143026435,Casa,CASA FÁCIL ACESSO FRENTE DE RUA LAJE LIVRE!,3.0,100.0,1.0,2.0,Salvador,Águas Claras,100000.0,,,2023-02-05 04:35,https://ba.olx.com.br/grande-salvador/imoveis/casa-facil-acesso-frente-de-rua-laje-livre-1143026435
1923,1143026027,Casa,CASA FÁCIL ACESSO FRENTE DE RUA LAJE LIVRE!!!,2.0,100.0,1.0,1.0,Salvador,Barbalho,130000.0,,,2023-02-05 04:25,https://ba.olx.com.br/grande-salvador/imoveis/casa-facil-acesso-frente-de-rua-laje-livre-1143026027
1924,1143025946,Casa,CASA FÁCIL ACESSO FRENTE DE RUA LAJE LIVRE!!!!,3.0,105.0,1.0,2.0,Salvador,Bairro da Paz,200000.0,,,2023-02-05 04:22,https://ba.olx.com.br/grande-salvador/imoveis/casa-facil-acesso-frente-de-rua-laje-livre-1143025946
1925,1143025794,Casa,CASA FÁCIL ACESSO FRENTE DE RUA LAJE LIVRE,2.0,90.0,1.0,1.0,Salvador,Barbalho,80000.0,,,2023-02-05 04:18,https://ba.olx.com.br/grande-salvador/imoveis/casa-facil-acesso-frente-de-rua-laje-livre-1143025794
1926,1143025678,Apartamento,"Apartamento com 3 quartos, muito bem distribuído em 94m² no Imbuí",3.0,94.0,1.0,2.0,Salvador,Imbuí,420000.0,80.0,750.0,2023-02-05 04:16,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-com-3-quartos-muito-bem-distribuido-em-94m-no-imbui-1143025678
1927,1143025629,Casa,CASA FRENTE DE RUA LAJE LIVRE FÁCIL ACESSO!!,3.0,100.0,1.0,2.0,Salvador,Águas Claras,160000.0,,,2023-02-05 04:15,https://ba.olx.com.br/grande-salvador/imoveis/casa-frente-de-rua-laje-livre-facil-acesso-1143025629
1928,1143025592,Apartamento,"Apartamento no Condomínio Ville Federação ,",3.0,70.0,1.0,2.0,Salvador,Federação,290197.0,,450.0,2023-02-05 04:13,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-no-condominio-ville-federacao-1143025592
1929,1143025557,Apartamento,"Apartamento com 2 quartos, muito bem distribuído em 65m² em Patamares",2.0,65.0,1.0,2.0,Salvador,Patamares,570000.0,290.0,530.0,2023-02-05 04:12,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-com-2-quartos-muito-bem-distribuido-em-65m-em-patamares-1143025557
1930,1143025558,Casa,CASA CONDOMÍNIO FRENTE DE RUA LAJE LIVRE FÁCIL ACESSO!!!!,3.0,100.0,1.0,2.0,Salvador,Barbalho,350000.0,,300.0,2023-02-05 04:12,https://ba.olx.com.br/grande-salvador/imoveis/casa-condominio-frente-de-rua-laje-livre-facil-acesso-1143025558
1931,1143025528,Apartamento,Apartamento com 2 quartos em 60m² com 1 vaga de garagem no Imbuí,2.0,60.0,1.0,2.0,Salvador,Imbuí,525000.0,165.0,680.0,2023-02-05 04:12,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-com-2-quartos-em-60m-com-1-vaga-de-garagem-no-imbui-1143025528
1932,1143025515,Apartamento,APARTAMENTO A VENDA FRENTE DE RUA FÁCIL ACESSO!,2.0,86.0,1.0,1.0,Salvador,Imbuí,289000.0,,300.0,2023-02-05 04:12,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-a-venda-frente-de-rua-facil-acesso-1143025515
1933,1143025457,Apartamento,Apartamento com 2 quartos em 65m² com 1 vaga de garagem em Patamares,2.0,65.0,1.0,2.0,Salvador,Patamares,570000.0,290.0,530.0,2023-02-05 04:10,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-com-2-quartos-em-65m-com-1-vaga-de-garagem-em-patamares-1143025457
1934,1143025258,Casa,CASA FÁCIL ACESSO FRENTE DE RUA LAJE LIVRE,2.0,100.0,1.0,2.0,Salvador,Barbalho,150000.0,,,2023-02-05 04:06,https://ba.olx.com.br/grande-salvador/imoveis/casa-facil-acesso-frente-de-rua-laje-livre-1143025258
1935,1143025191,Apartamento,Apartamento com 3 quartos em 94m² com 1 vaga de garagem,3.0,94.0,1.0,2.0,Salvador,Imbuí,420000.0,80.0,750.0,2023-02-05 04:04,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-com-3-quartos-em-94m-com-1-vaga-de-garagem-1143025191
1936,1143025155,Casa,CASA FÁCIL ACESSO FRENTE DE RUA LAJE LIVRE!!!,2.0,100.0,1.0,1.0,Salvador,Barbalho,295000.0,,300.0,2023-02-05 04:04,https://ba.olx.com.br/grande-salvador/imoveis/casa-facil-acesso-frente-de-rua-laje-livre-1143025155
1937,1143025038,Apartamento,APARTAMENTO COM PISCINA E PARQUE FÁCIL ACESSO FRENTE DE RUA!!!,2.0,85.0,1.0,2.0,Salvador,Paralela,260000.0,,250.0,2023-02-05 04:01,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-com-piscina-e-parque-facil-acesso-frente-de-rua-1143025038
1938,1143024992,Casa,CASA CONDOMÍNIO FÁCIL ACESSO FRENTE DE RUA LAJE LIVRE!!!!,2.0,110.0,1.0,2.0,Salvador,Barbalho,320000.0,,250.0,2023-02-05 03:59,https://ba.olx.com.br/grande-salvador/imoveis/casa-condominio-facil-acesso-frente-de-rua-laje-livre-1143024992
1939,1143024982,Apartamento,Apartamento com 2 quartos em 65m² com 1 vaga de garagem,2.0,65.0,1.0,2.0,Salvador,Patamares,570000.0,290.0,530.0,2023-02-05 03:59,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-com-2-quartos-em-65m-com-1-vaga-de-garagem-1143024982
1940,1143024555,Apartamento,"Apartamento para venda tem 79 metros quadrados com 3 quartos, fino acabamento - Vista Pata",3.0,79.0,1.0,2.0,Salvador,Pituaçu,650000.0,880.0,580.0,2023-02-05 03:44,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-tem-79-metros-quadrados-com-3-quartos-fino-acabamento-vista-pata-1143024555
1941,1143024397,Casa,CASA DE FÁCIL ACESSO FRENTE DE RUA LAJE LIVRE!!!!!!,2.0,100.0,1.0,1.0,Salvador,Stella Maris,250000.0,,250.0,2023-02-05 03:41,https://ba.olx.com.br/grande-salvador/imoveis/casa-de-facil-acesso-frente-de-rua-laje-livre-1143024397
1942,1143024356,Apartamento,Apartamento com 1 quarto em 52m² com 1 vaga de garagem,1.0,52.0,1.0,1.0,Salvador,Caminho das Árvores,370000.0,210.0,505.0,2023-02-05 03:37,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-com-1-quarto-em-52m-com-1-vaga-de-garagem-1143024356
1943,1143024273,Casa,CASA FÁCIL ACESSO FRENTE DE RUA LAJE LIVRE!!!,2.0,100.0,1.0,1.0,Salvador,Stella Maris,290000.0,,,2023-02-05 03:34,https://ba.olx.com.br/grande-salvador/imoveis/casa-facil-acesso-frente-de-rua-laje-livre-1143024273
1944,1143024270,Apartamento,"Apartamento no Imbuí, distribuído em 94m² com 1 vaga de garagem",3.0,94.0,1.0,2.0,Salvador,Imbuí,420000.0,80.0,750.0,2023-02-05 03:34,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-no-imbui-distribuido-em-94m-com-1-vaga-de-garagem-1143024270
1945,1143024111,Apartamento,"Apartamento em Patamares, distribuído em 65m² com 1 vaga de garagem",2.0,65.0,1.0,2.0,Salvador,Patamares,570000.0,290.0,530.0,2023-02-05 03:27,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-em-patamares-distribuido-em-65m-com-1-vaga-de-garagem-1143024111
1946,1143024072,Apartamento,Apartamento com 2 quartos em 60m² com 1 vaga de garagem,2.0,60.0,1.0,2.0,Salvador,Imbuí,525000.0,165.0,680.0,2023-02-05 03:25,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-com-2-quartos-em-60m-com-1-vaga-de-garagem-1143024072
1947,1143023874,Apartamento,"Apartamento com 2 quartos, muito bem distribuído em 60m² no Imbuí",2.0,60.0,1.0,2.0,Salvador,Imbuí,525000.0,165.0,680.0,2023-02-05 03:22,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-com-2-quartos-muito-bem-distribuido-em-60m-no-imbui-1143023874
1948,1143023836,Apartamento,Apartamento com 3 quartos em 76m² com 2 vagas de garagem no Cabula,3.0,76.0,1.0,2.0,Salvador,Cabula,485000.0,200.0,560.0,2023-02-05 03:21,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-com-3-quartos-em-76m-com-2-vagas-de-garagem-no-cabula-1143023836
1949,1143023819,Casa,CASA FÁCIL ACESSO FRENTE DE RUA LAJE LIVRE!!!!!,2.0,100.0,1.0,1.0,Salvador,Barbalho,160000.0,,,2023-02-05 03:20,https://ba.olx.com.br/grande-salvador/imoveis/casa-facil-acesso-frente-de-rua-laje-livre--1143023819
1950,1143023747,Apartamento,"Apartamento com 1 quarto, muito bem distribuído em 43m² na Pituba",1.0,43.0,1.0,1.0,Salvador,Pituba,235000.0,55.0,690.0,2023-02-05 03:18,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-com-1-quarto-muito-bem-distribuido-em-43m-na-pituba-1143023747
1951,1143023497,Apartamento,Apartamento para venda com 116 metros quadrados com 3 quartos em Patamares - Salvador - BA,3.0,116.0,1.0,2.0,Salvador,Patamares,990000.0,185.0,850.0,2023-02-05 03:13,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-com-116-metros-quadrados-com-3-quartos-em-patamares-salvador-ba-1143023497
1952,1143023438,Apartamento,"Apartamento com 1 quarto, muito bem distribuído em 52m² no Caminho das Árvores",1.0,52.0,1.0,1.0,Salvador,Caminho das Árvores,370000.0,210.0,505.0,2023-02-05 03:12,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-com-1-quarto-muito-bem-distribuido-em-52m-no-caminho-das-arvores-1143023438
1953,1143023353,Casa,CASA FRENTE DE RUA LAJE LIVRE FÁCIL ACESSO!!!!!!!!!!,2.0,100.0,1.0,2.0,Salvador,Barbalho,300000.0,,,2023-02-05 03:11,https://ba.olx.com.br/grande-salvador/imoveis/casa-frente-de-rua-laje-livre-facil-acesso--1143023353
1954,1143023349,Casa,CASA CONDOMÍNIO FRENTE DE RUA LAJE LIVRE FÁCIL ACESSO!!!,2.0,100.0,1.0,1.0,Salvador,Stella Maris,300000.0,,250.0,2023-02-05 03:11,https://ba.olx.com.br/grande-salvador/imoveis/casa-condominio-frente-de-rua-laje-livre-facil-acesso-1143023349
1955,1143023272,Casa,CASA FÁCIL ACESSO FRENTE DE RUA LAJE LIVRE!!!!,2.0,90.0,1.0,1.0,Salvador,Castelo Branco,150000.0,,,2023-02-05 03:08,https://ba.olx.com.br/grande-salvador/imoveis/casa-facil-acesso-frente-de-rua-laje-livre-1143023272
1956,1143023191,Apartamento,Apartamento com 1 quarto em 43m² com 1 vaga de garagem,1.0,43.0,1.0,1.0,Salvador,Pituba,235000.0,55.0,690.0,2023-02-05 03:06,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-com-1-quarto-em-43m-com-1-vaga-de-garagem-1143023191
1957,1143023036,Apartamento,Apartamento com 3 quartos em 94m² com 1 vaga de garagem no Imbuí,3.0,94.0,1.0,2.0,Salvador,Imbuí,420000.0,80.0,750.0,2023-02-05 03:03,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-com-3-quartos-em-94m-com-1-vaga-de-garagem-no-imbui-1143023036
1958,1143023034,Casa,CASA FÁCIL ACESSO FRENTE DE RUA LAJE LIVRE!!!!!!,2.0,100.0,1.0,1.0,Salvador,Barbalho,90000.0,,,2023-02-05 03:03,https://ba.olx.com.br/grande-salvador/imoveis/casa-facil-acesso-frente-de-rua-laje-livre-1143023034
1959,1143022929,Apartamento,"Apartamento para Venda em Salvador, Cabula, 2 dormitórios, 1 banheiro",2.0,58.0,,1.0,Salvador,Cabula,200000.0,,100.0,2023-02-05 02:59,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-em-salvador-cabula-2-dormitorios-1-banheiro-1143022929
1960,1143022887,Casa,Vendo uma casa em sete de abril ,3.0,,1.0,2.0,Salvador,Sete de Abril,90000.0,,,2023-02-05 02:57,https://ba.olx.com.br/grande-salvador/imoveis/vendo-uma-casa-em-sete-de-abril-1143022887
1961,1143022463,Apartamento,SALVADOR - Apartamento Padrão - IMBUÍ,3.0,109.0,2.0,2.0,Salvador,Imbuí,899900.0,140.0,700.0,2023-02-05 02:42,https://ba.olx.com.br/grande-salvador/imoveis/salvador-apartamento-padrao-imbui-1143022463
1962,1143022311,Apartamento,"Apartamento na Pituba, distribuído em 43m² com 1 vaga de garagem",1.0,43.0,1.0,1.0,Salvador,Pituba,235000.0,55.0,690.0,2023-02-05 02:36,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-na-pituba-distribuido-em-43m-com-1-vaga-de-garagem-1143022311
1963,1143022297,Apartamento,"Apartamento no Imbuí, distribuído em 60m² com 1 vaga de garagem",2.0,60.0,1.0,2.0,Salvador,Imbuí,525000.0,165.0,680.0,2023-02-05 02:35,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-no-imbui-distribuido-em-60m-com-1-vaga-de-garagem-1143022297
1964,1143022163,Apartamento,Apartamento com 1 quarto em 43m² com 1 vaga de garagem na Pituba,1.0,43.0,1.0,1.0,Salvador,Pituba,235000.0,55.0,690.0,2023-02-05 02:32,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-com-1-quarto-em-43m-com-1-vaga-de-garagem-na-pituba-1143022163
1965,1143021872,Apartamento,"Apartamento para Venda em Salvador, Pernambués, 3 dormitórios, 2 banheiros, 1 vaga",3.0,70.0,1.0,2.0,Salvador,Pernambués,198000.0,,350.0,2023-02-05 02:26,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-em-salvador-pernambues-3-dormitorios-2-banheiros-1-vaga-1143021872
1966,1143021718,Apartamento,Apartamento com 1 quarto em 52m² com 1 vaga de garagem no Caminho das Árvores,1.0,52.0,1.0,1.0,Salvador,Caminho das Árvores,370000.0,210.0,505.0,2023-02-05 02:23,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-com-1-quarto-em-52m-com-1-vaga-de-garagem-no-caminho-das-arvores-1143021718
1967,1143021615,Apartamento,"Apartamento no Caminho das Árvores, distribuído em 52m² com 1 vaga de garagem",1.0,52.0,1.0,1.0,Salvador,Caminho das Árvores,370000.0,210.0,505.0,2023-02-05 02:18,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-no-caminho-das-arvores-distribuido-em-52m-com-1-vaga-de-garagem-1143021615
1968,1143021563,Apartamento,SALVADOR - Apartamento Padrão - COSTA AZUL,1.0,133.0,2.0,3.0,Salvador,Costa Azul,525000.0,1925.0,1000.0,2023-02-05 02:17,https://ba.olx.com.br/grande-salvador/imoveis/salvador-apartamento-padrao-costa-azul-1143021563
1969,1143020944,Apartamento,Ótimo Apartamento 2/4 Dep Completa em Brotas,3.0,70.0,,2.0,Salvador,Acupe de Brotas,230000.0,50.0,150.0,2023-02-05 02:04,https://ba.olx.com.br/grande-salvador/imoveis/otimo-apartamento-2-4-dep-completa-em-brotas-1143020944
1970,1143020572,Apartamento,"APARTAMENTO RESIDENCIAL em SALVADOR - BA, BARRA",1.0,61.0,1.0,1.0,Salvador,Barra,350000.0,663.0,657.0,2023-02-05 01:56,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-residencial-em-salvador-ba-barra-1143020572
1971,1143020417,Apartamento,Apartamento para venda com 34 metros quadrados com 1 quarto em Barra - Salvador - BA,1.0,34.0,1.0,1.0,Salvador,Barra,510000.0,,,2023-02-05 01:54,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-com-34-metros-quadrados-com-1-quarto-em-barra-salvador-ba-1143020417
1972,1143019747,Apartamento,"Apartamento residencial para Venda MONVERT Horto Florestal, Salvador 4 dormitórios sendo 4",4.0,230.0,4.0,5.0,Salvador,Horto Florestal,3490000.0,,,2023-02-05 01:42,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-residencial-para-venda-monvert-horto-florestal-salvador-4-dormitorios-sendo-4-1143019747
1973,1143018667,Apartamento,"Apartamento, 2 quartos, Candeal de Brotas",2.0,55.0,1.0,1.0,Salvador,Candeal,235000.0,60.0,400.0,2023-02-05 01:24,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-2-quartos-candeal-de-brotas-1143018667
1974,1143018171,Apartamento,Apartamento para venda possui 120 metros quadrados com 3 quartos em Garcia - Salvador - BA,3.0,120.0,2.0,2.0,Salvador,Garcia,700000.0,1500.0,980.0,2023-02-05 01:18,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-possui-120-metros-quadrados-com-3-quartos-em-garcia-salvador-ba-1143018171
1975,1103871794,Apartamento,imbui Vendo 4/4 oportunidade ,4.0,98.0,2.0,3.0,Salvador,Imbuí,450000.0,,980.0,2023-02-05 01:09,https://ba.olx.com.br/grande-salvador/imoveis/imbui-vendo-4-4-oportunidade-1103871794
1976,1143017137,Apartamento,"Apartamento 3 Quartos para Venda em Salvador, COSTA AZUL, 3 dormitórios, 1 suíte, 3 banhei",3.0,83.0,2.0,3.0,Salvador,Costa Azul,520000.0,129.0,745.0,2023-02-05 01:03,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-3-quartos-para-venda-em-salvador-costa-azul-3-dormitorios-1-suite-3-banhei-1143017137
1977,1143017085,Apartamento,"Aplha Plus, lindo 3 Quartos, 01 suíte, 72, semi mobiliado, armários, 2 vagas,  na Paralela",3.0,72.0,2.0,3.0,Salvador,Patamares,520100.0,400.0,160.0,2023-02-05 01:03,https://ba.olx.com.br/grande-salvador/imoveis/aplha-plus-lindo-3-quartos-01-suite-72-semi-mobiliado-armarios-2-vagas-na-paralela-1143017085
1978,1143016745,Apartamento,Apartamento para Venda em Salvador/BA,1.0,48.0,1.0,1.0,Salvador,Armação,400000.0,120.0,885.0,2023-02-05 00:59,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-em-salvador-ba-1143016745
1979,1143016517,Apartamento,Apartamento para venda possui 136 metros quadrados com 3 quartos em Alphaville I - Salvado,3.0,136.0,3.0,4.0,Salvador,Alphaville I,1050000.0,337.0,1345.0,2023-02-05 00:56,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-possui-136-metros-quadrados-com-3-quartos-em-alphaville-i-salvado-1143016517
1980,1143016137,Apartamento,"Apartamento 2 Quartos para Venda em Salvador, Graça, 2 dormitórios, 2 banheiros, 1 vaga",2.0,102.0,1.0,2.0,Salvador,Graça,400000.0,,250.0,2023-02-05 00:51,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-2-quartos-para-venda-em-salvador-graca-2-dormitorios-2-banheiros-1-vaga-1143016137
1981,1143015493,Apartamento,Apartamento para venda com 60 metros quadrados com 2 quartos em Jaguaribe - Salvador - BA,2.0,60.0,2.0,1.0,Salvador,Jaguaribe,380000.0,,,2023-02-05 00:42,https://ba.olx.com.br/grande-salvador/imoveis/apartamento-para-venda-com-60-metros-quadrados-com-2-quartos-em-jaguaribe-salvador-ba-1143015493
